county,id,sh_usfr_within_50miles,sh_usfr_within_100miles,sh_usfr_within_500miles
47185,2520,0.68,0.78,0.9
47187,2521,0.45,0.49,0.77
47189,2522,0.58,0.63,0.85
48001,2523,0.51,0.63,0.87
48003,2524,0.49,0.54,0.85
48005,2525,0.56,0.63,0.89
48007,2526,0.41,0.44,0.74
48009,2527,0.6,0.7,0.89
48011,2528,0.47,0.58,0.86
48013,2529,0.61,0.66,0.85
48015,2530,0.41,0.7,0.85
48017,2531,0.43,0.6,0.85
48019,2532,0.44,0.5,0.76
48021,2533,0.55,0.62,0.81
48023,2534,0.5,0.57,0.88
48025,2535,0.55,0.67,0.87
48027,2536,0.34,0.39,0.59
48029,2537,0.51,0.56,0.75
48031,2538,0.42,0.55,0.81
48033,2539,0.31,0.55,0.9
48035,2540,0.48,0.64,0.85
48037,2541,0.58,0.65,0.89
48039,2542,0.59,0.61,0.8
48041,2543,0.34,0.55,0.84
48043,2544,0.22,0.27,0.73
48045,2545,0.39,0.57,0.87
48047,2546,0.61,0.77,0.91
48049,2547,0.46,0.55,0.87
48051,2548,0.49,0.68,0.87
48053,2549,0.49,0.57,0.82
48055,2550,0.58,0.67,0.84
48057,2551,0.51,0.59,0.83
48059,2552,0.47,0.53,0.84
48061,2553,0.71,0.71,0.86
48063,2554,0.59,0.65,0.88
48065,2555,0.56,0.61,0.87
48067,2556,0.62,0.68,0.9
48069,2557,0.46,0.62,0.87
48071,2558,0.6,0.68,0.86
48073,2559,0.61,0.68,0.9
48075,2560,0.44,0.51,0.91
48077,2561,0.55,0.67,0.88
48079,2562,0.4,0.63,0.89
48081,2563,0.43,0.53,0.86
48083,2564,0.49,0.57,0.88
48085,2565,0.45,0.51,0.72
48087,2566,0.41,0.57,0.88
48089,2567,0.47,0.73,0.88
48091,2568,0.48,0.52,0.76
48093,2569,0.5,0.63,0.88
48095,2570,0.41,0.49,0.85
48097,2571,0.57,0.69,0.85
48099,2572,0.37,0.45,0.64
48101,2573,0.32,0.5,0.88
48103,2574,0.52,0.55,0.84
48105,2575,0.35,0.56,0.89
48107,2576,0.56,0.62,0.87
48109,2577,0.22,0.26,0.72
48111,2578,0.36,0.52,0.78
48113,2579,0.54,0.57,0.76
48115,2580,0.39,0.64,0.88
48117,2581,0.5,0.62,0.85
48119,2582,0.56,0.72,0.89
48121,2583,0.48,0.5,0.73
48123,2584,0.51,0.65,0.87
48125,2585,0.33,0.57,0.89
48127,2586,0.43,0.49,0.84
48129,2587,0.3,0.5,0.85
48131,2588,0.59,0.78,0.94
48133,2589,0.41,0.55,0.85
48135,2590,0.51,0.54,0.83
48137,2591,0.25,0.42,0.84
48139,2592,0.58,0.67,0.84
48141,2593,0.58,0.61,0.69
48143,2594,0.33,0.55,0.85
48145,2595,0.58,0.65,0.88
48147,2596,0.57,0.72,0.87
48149,2597,0.45,0.71,0.88
48151,2598,0.45,0.51,0.87
48153,2599,0.51,0.61,0.86
48155,2600,0.42,0.53,0.88
48157,2601,0.54,0.59,0.76
48159,2602,0.5,0.67,0.87
48161,2603,0.47,0.67,0.89
48163,2604,0.48,0.67,0.87
48165,2605,0.45,0.62,0.88
48167,2606,0.37,0.63,0.8
48169,2607,0.56,0.62,0.9
48171,2608,0.38,0.54,0.8
48173,2609,0.27,0.4,0.82
48175,2610,0.48,0.63,0.87
48177,2611,0.53,0.7,0.89
48179,2612,0.44,0.58,0.85
48181,2613,0.57,0.68,0.84
48183,2614,0.57,0.62,0.87
48185,2615,0.51,0.71,0.88
48187,2616,0.51,0.54,0.73
48189,2617,0.55,0.62,0.87
48191,2618,0.35,0.59,0.88
48193,2619,0.41,0.58,0.84
48195,2620,0.41,0.57,0.87
48197,2621,0.48,0.57,0.89
48199,2622,0.63,0.75,0.89
48201,2623,0.55,0.59,0.77
48203,2624,0.54,0.61,0.88
48205,2625,0.31,0.47,0.79
48207,2626,0.38,0.54,0.89
48209,2627,0.41,0.48,0.79
48211,2628,0.38,0.49,0.88
48213,2629,0.5,0.68,0.86
48215,2630,0.71,0.71,0.86
48217,2631,0.48,0.66,0.85
48219,2632,0.56,0.61,0.88
48221,2633,0.48,0.59,0.8
48223,2634,0.55,0.71,0.88
48225,2635,0.46,0.57,0.88
48227,2636,0.46,0.56,0.83
48229,2637,0.13,0.41,0.69
48231,2638,0.6,0.7,0.85
48233,2639,0.49,0.58,0.81
48235,2640,0.36,0.45,0.83
48237,2641,0.48,0.68,0.88
48239,2642,0.56,0.68,0.88
48241,2643,0.53,0.67,0.9
48243,2644,0.17,0.29,0.75
48245,2645,0.55,0.72,0.87
48247,2646,0.49,0.75,0.92
48249,2647,0.68,0.73,0.91
48251,2648,0.59,0.66,0.83
48253,2649,0.5,0.57,0.87
48255,2650,0.45,0.67,0.88
48257,2651,0.57,0.68,0.84
48259,2652,0.44,0.51,0.75
48261,2653,0.41,0.58,0.85
48263,2654,0.31,0.54,0.89
48265,2655,0.37,0.48,0.79
48267,2656,0.37,0.47,0.85
48269,2657,0.23,0.47,0.88
48271,2658,0.33,0.43,0.81
48273,2659,0.49,0.59,0.85
48275,2660,0.39,0.57,0.9
48277,2661,0.58,0.73,0.89
48279,2662,0.58,0.65,0.87
48281,2663,0.41,0.53,0.76
48283,2664,0.49,0.65,0.85
48285,2665,0.53,0.76,0.89
48287,2666,0.54,0.69,0.86
48289,2667,0.46,0.57,0.87
48291,2668,0.67,0.73,0.87
48293,2669,0.56,0.71,0.9
48295,2670,0.35,0.47,0.86
48297,2671,0.44,0.62,0.86
48299,2672,0.33,0.52,0.8
48301,2673,0.03,0.09,0.42
48303,2674,0.46,0.49,0.85
48305,2675,0.57,0.64,0.89
48307,2676,0.41,0.54,0.88
48309,2677,0.51,0.65,0.83
48311,2678,0.26,0.49,0.81
48313,2679,0.49,0.7,0.89
48315,2680,0.53,0.59,0.87
48317,2681,0.45,0.52,0.84
48319,2682,0.39,0.58,0.87
48321,2683,0.49,0.65,0.85
48323,2684,0.65,0.68,0.9
48325,2685,0.59,0.64,0.83
48327,2686,0.3,0.49,0.85
48329,2687,0.43,0.46,0.81
48331,2688,0.54,0.65,0.87
48333,2689,0.43,0.56,0.86
48335,2690,0.43,0.56,0.87
48337,2691,0.5,0.69,0.87
48339,2692,0.53,0.59,0.77
48341,2693,0.49,0.6,0.84
48343,2694,0.59,0.65,0.89
48345,2695,0.31,0.55,0.88
48347,2696,0.42,0.51,0.88
48349,2697,0.49,0.71,0.87
48351,2698,0.51,0.66,0.9
48353,2699,0.48,0.55,0.86
48355,2700,0.54,0.56,0.82
48357,2701,0.43,0.52,0.86
48359,2702,0.43,0.49,0.8
48361,2703,0.64,0.74,0.89
48363,2704,0.51,0.68,0.86
48365,2705,0.57,0.66,0.9
48367,2706,0.54,0.62,0.82
48369,2707,0.4,0.59,0.83
48371,2708,0.35,0.53,0.85
48373,2709,0.47,0.69,0.86
48375,2710,0.53,0.59,0.82
48377,2711,0.27,0.32,0.76
48379,2712,0.5,0.7,0.86
48381,2713,0.49,0.58,0.83
48383,2714,0.3,0.49,0.86
48385,2715,0.31,0.42,0.81
48387,2716,0.6,0.68,0.9
48389,2717,0.32,0.44,0.77
48391,2718,0.59,0.64,0.89
48393,2719,0.34,0.48,0.83
48395,2720,0.52,0.63,0.9
48397,2721,0.52,0.6,0.79
48399,2722,0.54,0.59,0.89
48401,2723,0.61,0.66,0.9
48403,2724,0.52,0.62,0.89
48405,2725,0.56,0.65,0.9
48407,2726,0.44,0.68,0.82
48409,2727,0.54,0.56,0.83
48411,2728,0.43,0.59,0.88
48413,2729,0.44,0.51,0.89
48415,2730,0.44,0.58,0.87
48417,2731,0.49,0.57,0.88
48419,2732,0.6,0.68,0.9
48421,2733,0.36,0.52,0.79
48423,2734,0.5,0.62,0.85
48425,2735,0.53,0.63,0.84
48427,2736,0.76,0.79,0.92
48429,2737,0.5,0.65,0.89
48431,2738,0.4,0.49,0.87
48433,2739,0.38,0.57,0.9
48435,2740,0.26,0.48,0.9
48437,2741,0.47,0.64,0.88
48439,2742,0.54,0.58,0.76
48441,2743,0.41,0.45,0.79
48443,2744,0.13,0.26,0.79
48445,2745,0.58,0.65,0.89
48447,2746,0.38,0.55,0.89
48449,2747,0.56,0.66,0.89
48451,2748,0.42,0.49,0.8
48453,2749,0.42,0.47,0.69
48455,2750,0.44,0.67,0.86
48457,2751,0.48,0.73,0.88
48459,2752,0.58,0.64,0.87
48461,2753,0.38,0.48,0.81
48463,2754,0.47,0.64,0.86
48465,2755,0.5,0.52,0.81
48467,2756,0.51,0.71,0.87
48469,2757,0.52,0.61,0.87
48471,2758,0.35,0.59,0.86
48473,2759,0.53,0.58,0.82
48475,2760,0.43,0.52,0.82
48477,2761,0.46,0.71,0.87
48479,2762,0.75,0.77,0.92
48481,2763,0.56,0.74,0.9
48483,2764,0.41,0.57,0.87
48485,2765,0.49,0.52,0.79
48487,2766,0.54,0.57,0.87
48489,2767,0.67,0.7,0.86
48491,2768,0.43,0.49,0.7
48493,2769,0.57,0.63,0.84
48495,2770,0.4,0.51,0.81
48497,2771,0.53,0.64,0.84
48499,2772,0.49,0.62,0.85
48501,2773,0.45,0.61,0.88
48503,2774,0.46,0.65,0.88
48505,2775,0.64,0.78,0.93
48507,2776,0.53,0.66,0.85
49001,2777,0.44,0.53,0.87
49003,2778,0.37,0.7,0.85
49005,2779,0.39,0.57,0.78
49007,2780,0.46,0.65,0.84
49009,2781,0.15,0.36,0.78
49011,2782,0.57,0.67,0.76
49013,2783,0.51,0.67,0.85
49015,2784,0.46,0.57,0.86
49017,2785,0.31,0.36,0.85
49019,2786,0.3,0.38,0.69
49021,2787,0.36,0.39,0.83
49023,2788,0.31,0.71,0.89
49025,2789,0.25,0.41,0.76
49027,2790,0.4,0.47,0.88
49029,2791,0.62,0.7,0.81
49031,2792,0.27,0.5,0.86
49033,2793,0.44,0.63,0.85
49035,2794,0.59,0.63,0.73
49037,2795,0.24,0.3,0.81
49039,2796,0.34,0.63,0.86
49041,2797,0.44,0.59,0.89
49043,2798,0.2,0.43,0.53
49045,2799,0.33,0.66,0.82
49047,2800,0.49,0.52,0.82
49049,2801,0.55,0.61,0.75
49051,2802,0.53,0.59,0.73
49053,2803,0.36,0.37,0.81
49055,2804,0.25,0.38,0.83
49057,2805,0.63,0.7,0.78
50001,2806,0.48,0.53,0.77
50003,2807,0.53,0.62,0.81
50005,2808,0.59,0.64,0.83
50007,2809,0.44,0.47,0.78
50009,2810,0.49,0.65,0.83
50011,2811,0.68,0.72,0.85
50013,2812,0.59,0.66,0.82
50015,2813,0.54,0.58,0.8
50017,2814,0.59,0.66,0.82
50019,2815,0.62,0.66,0.83
50021,2816,0.52,0.65,0.83
50023,2817,0.53,0.57,0.79
50025,2818,0.47,0.59,0.79
50027,2819,0.5,0.6,0.78
51001,2820,0.52,0.68,0.87
51003,2821,0.45,0.57,0.84
51005,2822,0.71,0.78,0.94
51007,2823,0.67,0.74,0.91
51009,2824,0.64,0.72,0.91
51011,2825,0.68,0.77,0.93
51013,2826,0.35,0.39,0.71
51015,2827,0.63,0.7,0.91
51017,2828,0.62,0.73,0.91
51019,2829,0.61,0.67,0.89
51021,2830,0.67,0.76,0.94
51023,2831,0.63,0.68,0.9
51025,2832,0.61,0.76,0.93
51027,2833,0.73,0.8,0.95
51029,2834,0.6,0.74,0.92
51031,2835,0.65,0.75,0.91
51033,2836,0.57,0.69,0.87
51035,2837,0.7,0.76,0.93
51036,2838,0.72,0.77,0.91
51037,2839,0.59,0.74,0.93
51041,2840,0.54,0.62,0.86
51043,2841,0.55,0.64,0.84
51045,2842,0.72,0.77,0.93
51047,2843,0.61,0.7,0.88
51049,2844,0.55,0.7,0.89
51051,2845,0.76,0.81,0.95
51053,2846,0.7,0.76,0.91
51057,2847,0.66,0.8,0.91
51059,2848,0.47,0.52,0.76
51061,2849,0.55,0.63,0.83
51063,2850,0.67,0.72,0.9
51065,2851,0.52,0.63,0.87
51067,2852,0.65,0.71,0.92
51069,2853,0.54,0.66,0.86
51071,2854,0.71,0.77,0.93
51073,2855,0.58,0.64,0.84
51075,2856,0.57,0.66,0.87
51077,2857,0.66,0.76,0.93
51079,2858,0.54,0.65,0.86
51081,2859,0.6,0.77,0.93
51083,2860,0.64,0.76,0.93
51085,2861,0.58,0.7,0.88
51087,2862,0.55,0.64,0.87
51089,2863,0.69,0.75,0.93
51091,2864,0.59,0.68,0.9
51093,2865,0.58,0.62,0.84
51095,2866,0.42,0.47,0.79
51097,2867,0.64,0.74,0.89
51099,2868,0.54,0.63,0.82
51101,2869,0.63,0.74,0.89
51103,2870,0.53,0.73,0.88
51105,2871,0.71,0.78,0.94
51107,2872,0.47,0.52,0.77
51109,2873,0.5,0.67,0.88
51111,2874,0.57,0.73,0.92
51113,2875,0.61,0.71,0.89
51115,2876,0.57,0.67,0.86
51117,2877,0.53,0.72,0.92
51119,2878,0.53,0.68,0.87
51121,2879,0.39,0.43,0.87
51125,2880,0.59,0.68,0.88
51127,2881,0.6,0.69,0.87
51131,2882,0.57,0.66,0.88
51133,2883,0.5,0.74,0.89
51135,2884,0.64,0.72,0.91
51137,2885,0.53,0.66,0.87
51139,2886,0.72,0.79,0.93
51141,2887,0.72,0.77,0.93
51143,2888,0.68,0.76,0.93
51145,2889,0.63,0.7,0.89
51147,2890,0.42,0.63,0.91
51149,2891,0.29,0.33,0.62
51153,2892,0.48,0.54,0.77
51155,2893,0.7,0.76,0.93
51157,2894,0.55,0.66,0.85
51159,2895,0.64,0.8,0.91
51161,2896,0.57,0.64,0.89
51163,2897,0.43,0.5,0.83
51165,2898,0.63,0.7,0.91
51167,2899,0.76,0.8,0.95
51169,2900,0.78,0.81,0.94
51171,2901,0.61,0.72,0.89
51173,2902,0.72,0.79,0.94
51175,2903,0.59,0.7,0.89
51177,2904,0.51,0.62,0.83
51179,2905,0.44,0.52,0.76
51181,2906,0.63,0.68,0.87
51183,2907,0.66,0.75,0.91
51185,2908,0.66,0.76,0.94
51187,2909,0.6,0.7,0.88
51191,2910,0.65,0.71,0.92
51193,2911,0.56,0.73,0.88
51195,2912,0.73,0.77,0.94
51197,2913,0.65,0.73,0.92
51199,2914,0.42,0.47,0.71
51510,2915,0.39,0.43,0.7
51520,2916,0.67,0.7,0.91
51530,2917,0.57,0.64,0.8
51540,2918,0.36,0.52,0.83
51550,2919,0.54,0.58,0.8
51570,2920,0.61,0.68,0.87
51580,2921,NA,NA,NA
51590,2922,0.66,0.73,0.93
51595,2923,NA,NA,NA
51600,2924,NA,NA,NA
51610,2925,0.45,0.5,0.75
51620,2926,0.66,0.74,0.91
51630,2927,0.45,0.6,0.84
51640,2928,0.67,0.76,0.92
51650,2929,0.49,0.54,0.78
51660,2930,0.39,0.52,0.89
51670,2931,0.65,0.71,0.88
51678,2932,NA,NA,NA
51680,2933,0.49,0.57,0.86
51683,2934,0.56,0.62,0.82
51685,2935,NA,NA,NA
51690,2936,NA,NA,NA
51700,2937,0.51,0.55,0.79
51710,2938,0.51,0.55,0.79
51720,2939,0.74,0.78,0.95
51730,2940,0.67,0.73,0.91
51735,2941,0.54,0.59,0.8
51740,2942,0.64,0.67,0.84
51750,2943,0.38,0.46,0.91
51760,2944,0.49,0.64,0.87
51770,2945,0.61,0.66,0.9
51775,2946,0.57,0.62,0.89
51790,2947,0.58,0.67,0.89
51800,2948,0.61,0.64,0.84
51810,2949,0.46,0.49,0.74
51820,2950,0.62,0.71,0.9
51830,2951,0.4,0.44,0.8
51840,2952,0.51,0.63,0.86
53001,2953,0.49,0.61,0.78
53003,2954,0.52,0.63,0.82
53005,2955,0.48,0.56,0.76
53007,2956,0.46,0.65,0.77
53009,2957,0.43,0.5,0.71
53011,2958,0.54,0.6,0.72
53013,2959,0.4,0.57,0.8
53015,2960,0.6,0.7,0.79
53017,2961,0.5,0.57,0.79
53019,2962,0.3,0.54,0.78
53021,2963,0.52,0.62,0.78
53023,2964,0.45,0.59,0.8
53025,2965,0.45,0.58,0.78
53027,2966,0.53,0.66,0.79
53029,2967,0.34,0.45,0.51
53031,2968,0.38,0.54,0.65
53033,2969,0.52,0.55,0.62
53035,2970,0.49,0.53,0.6
53037,2971,0.3,0.61,0.79
53039,2972,0.33,0.53,0.74
53041,2973,0.54,0.68,0.77
53043,2974,0.42,0.54,0.77
53045,2975,0.49,0.65,0.74
53047,2976,0.41,0.52,0.79
53049,2977,0.38,0.57,0.75
53051,2978,0.29,0.53,0.74
53053,2979,0.54,0.58,0.65
53055,2980,0.32,0.52,0.65
53057,2981,0.55,0.63,0.73
53059,2982,0.44,0.6,0.73
53061,2983,0.57,0.64,0.71
53063,2984,0.49,0.52,0.73
53065,2985,0.28,0.54,0.75
53067,2986,0.45,0.57,0.65
53069,2987,0.43,0.6,0.75
53071,2988,0.47,0.5,0.74
53073,2989,0.43,0.59,0.72
53075,2990,0.3,0.34,0.75
53077,2991,0.54,0.68,0.8
54001,2992,0.64,0.72,0.92
54003,2993,0.61,0.7,0.88
54005,2994,0.76,0.81,0.95
54007,2995,0.64,0.76,0.93
54009,2996,0.66,0.74,0.91
54011,2997,0.63,0.69,0.91
54013,2998,0.68,0.77,0.93
54015,2999,0.71,0.8,0.94
54017,3e3,0.69,0.75,0.91
54019,3001,0.66,0.73,0.92
54021,3002,0.5,0.68,0.91
54023,3003,0.68,0.81,0.94
54025,3004,0.57,0.67,0.9
54027,3005,0.68,0.76,0.91
54029,3006,0.68,0.74,0.9
54031,3007,0.67,0.79,0.93
54033,3008,0.68,0.75,0.91
54035,3009,0.61,0.67,0.9
54037,3010,0.58,0.67,0.86
54039,3011,0.65,0.71,0.91
54041,3012,0.69,0.79,0.93
54043,3013,0.79,0.83,0.95
54045,3014,0.78,0.81,0.95
54047,3015,0.69,0.76,0.95
54049,3016,0.65,0.72,0.92
54051,3017,0.71,0.77,0.92
54053,3018,0.74,0.8,0.94
54055,3019,0.59,0.69,0.92
54057,3020,0.68,0.77,0.92
54059,3021,0.75,0.81,0.96
54061,3022,0.4,0.5,0.89
54063,3023,0.67,0.76,0.93
54065,3024,0.66,0.76,0.91
54067,3025,0.65,0.74,0.93
54069,3026,0.66,0.71,0.9
54071,3027,0.62,0.76,0.93
54073,3028,0.7,0.8,0.93
54075,3029,0.55,0.68,0.9
54077,3030,0.72,0.78,0.93
54079,3031,0.66,0.72,0.91
54081,3032,0.66,0.71,0.92
54083,3033,0.63,0.73,0.92
54085,3034,0.69,0.77,0.92
54087,3035,0.67,0.77,0.93
54089,3036,0.64,0.72,0.92
54091,3037,0.71,0.76,0.93
54093,3038,0.68,0.75,0.92
54095,3039,0.69,0.76,0.92
54097,3040,0.59,0.7,0.92
54099,3041,0.71,0.78,0.93
54101,3042,0.63,0.78,0.94
54103,3043,0.67,0.77,0.92
54105,3044,0.71,0.79,0.93
54107,3045,0.63,0.75,0.91
54109,3046,0.75,0.82,0.96
55001,3047,0.47,0.65,0.85
55003,3048,0.43,0.5,0.83
55005,3049,0.55,0.69,0.86
55007,3050,0.45,0.53,0.83
55009,3051,0.56,0.62,0.85
55011,3052,0.6,0.72,0.89
55013,3053,0.48,0.69,0.84
55015,3054,0.67,0.78,0.89
55017,3055,0.59,0.71,0.88
55019,3056,0.6,0.69,0.88
55021,3057,0.58,0.73,0.86
55023,3058,0.57,0.69,0.88
55025,3059,0.43,0.55,0.78
55027,3060,0.62,0.75,0.87
55029,3061,0.42,0.55,0.82
55031,3062,0.39,0.59,0.84
55033,3063,0.46,0.64,0.88
55035,3064,0.44,0.59,0.86
55037,3065,0.45,0.61,0.84
55039,3066,0.57,0.73,0.86
55041,3067,0.49,0.66,0.87
55043,3068,0.47,0.65,0.9
55045,3069,0.65,0.73,0.88
55047,3070,0.56,0.73,0.86
55049,3071,0.64,0.73,0.88
55051,3072,0.46,0.52,0.84
55053,3073,0.58,0.66,0.87
55055,3074,0.59,0.72,0.85
55057,3075,0.55,0.67,0.87
55059,3076,0.62,0.7,0.83
55061,3077,0.62,0.71,0.89
55063,3078,0.46,0.55,0.86
55065,3079,0.65,0.76,0.9
55067,3080,0.54,0.65,0.86
55069,3081,0.56,0.64,0.87
55071,3082,0.6,0.73,0.87
55073,3083,0.56,0.64,0.86
55075,3084,0.5,0.66,0.85
55077,3085,0.51,0.69,0.86
55078,3086,0.76,0.8,0.91
55079,3087,0.61,0.71,0.82
55081,3088,0.55,0.64,0.84
55083,3089,0.62,0.71,0.88
55085,3090,0.44,0.52,0.82
55087,3091,0.57,0.64,0.85
55089,3092,0.53,0.64,0.82
55091,3093,0.62,0.76,0.89
55093,3094,0.5,0.69,0.87
55095,3095,0.6,0.73,0.87
55097,3096,0.48,0.64,0.87
55099,3097,0.38,0.54,0.84
55101,3098,0.63,0.72,0.84
55103,3099,0.59,0.72,0.89
55105,3100,0.63,0.73,0.86
55107,3101,0.48,0.63,0.85
55109,3102,0.57,0.7,0.86
55111,3103,0.57,0.68,0.86
55113,3104,0.44,0.55,0.83
55115,3105,0.68,0.73,0.88
55117,3106,0.54,0.7,0.85
55119,3107,0.57,0.7,0.88
55121,3108,0.61,0.71,0.88
55123,3109,0.58,0.69,0.87
55125,3110,0.39,0.46,0.82
55127,3111,0.4,0.71,0.85
55129,3112,0.43,0.56,0.83
55131,3113,0.63,0.74,0.86
55133,3114,0.58,0.69,0.83
55135,3115,0.66,0.71,0.88
55137,3116,0.56,0.68,0.85
55139,3117,0.55,0.71,0.86
55141,3118,0.56,0.67,0.87
56001,3119,0.23,0.32,0.65
56003,3120,0.34,0.48,0.72
56005,3121,0.4,0.46,0.72
56007,3122,0.3,0.36,0.66
56009,3123,0.27,0.45,0.71
56011,3124,0.22,0.44,0.71
56013,3125,0.43,0.48,0.71
56015,3126,0.38,0.48,0.74
56017,3127,0.37,0.46,0.7
56019,3128,0.27,0.44,0.68
56021,3129,0.35,0.44,0.63
56023,3130,0.3,0.4,0.74
56025,3131,0.42,0.47,0.7
56027,3132,0.23,0.38,0.74
56029,3133,0.32,0.37,0.65
56031,3134,0.3,0.42,0.7
56033,3135,0.34,0.41,0.7
56035,3136,0.24,0.35,0.65
56037,3137,0.43,0.46,0.74
56039,3138,0.24,0.25,0.41
56041,3139,0.38,0.58,0.77
56043,3140,0.38,0.45,0.72
56045,3141,0.33,0.49,0.75
